"bin","profile","leads"
"1","F 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_751_800","12506"
"0","F 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","12517"
"1","F 25-29 YRS R20001 + expgreater_than_600 xdsgreater_than_801","12518"
"9","M 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","12644"
"0","F 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_701_750","12657"
"8","F 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750","12699"
"8","F 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","12723"
"8","M 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","12732"
"1","M 30-34 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","12861"
"1","F 30-34 YRS R20001 + expgreater_than_600 xds_score_751_800","12872"
"7","F 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","12885"
"1","F 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_551_600","12910"
"0","F 40-44 YRS R0 - R5000 exp_score_0_299 xds_score_0_499","12929"
"6","M 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","12944"
"0","F 35-39 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801","13000"
"0","F 20-24 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","13052"
"1","F 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","13100"
"1","F 25-29 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","13279"
"1","F 45-49 YRS R20001 + expgreater_than_600 xds_score_751_800","13304"
"1","F 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","13320"
"0","M 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","13344"
"1","F 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","13406"
"9","F 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","13425"
"0","M 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","13523"
"6","M 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","13525"
"0","M 60-64 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","13582"
"0","M 20-24 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801","13585"
"0","F 60-64 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","13700"
"1","F 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","13706"
"1","M 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650","13767"
"0","M 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","13781"
"8","M 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750","13885"
"9","F 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","13999"
"9","F 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","14233"
"1","F 40-44 YRS R20001 + expgreater_than_600 xds_score_751_800","14315"
"0","M 55-59 YRS R20001 + expgreater_than_600 xds_score_751_800","14361"
"7","M 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","14523"
"0","M 50-54 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","14678"
"1","F 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","14695"
"1","F 35-39 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801","14761"
"9","F 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_551_600","14856"
"8","F 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750","14883"
"0","F 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","14904"
"8","M 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","14907"
"8","M 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","14935"
"0","M 50-54 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","14947"
"7","F 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750","14951"
"0","M 40-44 YRS R0 - R5000 exp_score_0_299 xds_score_0_499","14971"
"6","M 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","14979"
"9","M 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700","14983"
"0","M 25-29 YRS R20001 + expgreater_than_600 xdsgreater_than_801","15070"
"1","M 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","15075"
"10","M 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","15085"
"8","F 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700","15094"
"0","M 55-59 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","15185"
"0","F 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","15283"
"7","F 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","15287"
"8","F 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_701_750","15415"
"10","M 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_0_499","15454"
"0","M 55-59 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","15481"
"0","M 50-54 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","15581"
"9","M 45-49 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","15624"
"10","M 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650","15668"
"0","M 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","15668"
"1","F 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","15802"
"8","M 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","15808"
"6","F 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","15810"
"9","M 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_601_650","15838"
"7","F 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","15882"
"7","F 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","15926"
"0","M 25-29 YRS R0 - R5000 exp_score_0_299 xdsgreater_than_801","15945"
"0","F 50-54 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","16111"
"9","F 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700","16148"
"8","M 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","16208"
"0","M 50-54 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","16307"
"8","M 40-44 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","16353"
"1","M 30-34 YRS R20001 + expgreater_than_600 xds_score_751_800","16533"
"1","F 35-39 YRS R20001 + expgreater_than_600 xds_score_751_800","16601"
"1","M 45-49 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","16680"
"7","M 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","16692"
"9","M 45-49 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","16696"
"7","M 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","16697"
"9","F 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","16708"
"7","F 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_751_800","16721"
"0","F 60-64 YRS R20001 + expgreater_than_600 xdsgreater_than_801","16923"
"1","F 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","17110"
"0","M 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","17299"
"1","F 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","17345"
"7","F 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","17355"
"8","F 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","17433"
"1","M 35-39 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","17460"
"8","F 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","17603"
"0","M 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","17646"
"8","F 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_701_750","17741"
"9","F 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","17763"
"7","F 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_701_750","17895"
"1","M 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_601_650","17917"
"7","M 45-49 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","17971"
"0","M 50-54 YRS R20001 + expgreater_than_600 xds_score_751_800","18019"
"0","F 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","18363"
"9","F 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650","18447"
"9","M 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","18464"
"9","F 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650","18518"
"0","M 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","18644"
"0","M 55-59 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","18814"
"1","M 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","18877"
"7","M 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","19060"
"8","M 30-34 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700","19093"
"8","M 40-44 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700","19258"
"1","F 25-29 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801","19260"
"7","M 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","19292"
"1","F 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","19435"
"1","F 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","19517"
"9","M 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650","19588"
"1","F 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","19592"
"7","F 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","19705"
"1","M 45-49 YRS R20001 + expgreater_than_600 xds_score_751_800","19907"
"0","F 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","20102"
"1","M 45-49 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","20175"
"1","M 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","20201"
"7","F 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","20271"
"9","M 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","20396"
"0","M 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","20474"
"8","M 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","20551"
"7","M 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_701_750","20579"
"8","M 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","20597"
"9","M 40-44 YRS R20001 + expgreater_than_600 xds_score_751_800","20708"
"1","F 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","21024"
"7","F 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","21085"
"1","F 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","21185"
"6","M 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","21199"
"8","M 40-44 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","21313"
"7","M 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","21315"
"6","F 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","21381"
"1","M 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","21455"
"0","M 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","21492"
"0","F 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","21668"
"7","M 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","21786"
"0","F 50-54 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","21936"
"6","F 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_701_750","22068"
"7","M 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_651_700","22154"
"1","F 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","22219"
"0","M 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","22227"
"9","M 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_701_750","22256"
"8","F 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","22520"
"1","F 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","22562"
"0","F 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","22667"
"1","M 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_0_499","22727"
"6","M 35-39 YRS R20001 + expgreater_than_600 xds_score_751_800","22741"
"9","F 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","22860"
"0","F 30-34 YRS R0 - R5000 exp_score_0_299 xds_score_0_499","22999"
"7","F 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_701_750","23094"
"9","F 30-34 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","23174"
"6","M 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","23228"
"6","F 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","23296"
"1","M 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","23403"
"8","M 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","23795"
"7","F 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","23828"
"0","F 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","24000"
"9","M 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","24013"
"9","M 35-39 YRS R10001 - R20000 exp_score_500_599 xds_score_651_700","24025"
"1","F 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_0_499","24067"
"8","M 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_551_600","24090"
"1","F 45-49 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","24158"
"8","F 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","24321"
"7","F 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","24376"
"7","F 45-49 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","24560"
"8","M 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_651_700","24751"
"6","M 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","24919"
"0","M 20-24 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801","25104"
"9","M 40-44 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","25373"
"0","F 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","25636"
"7","F 40-44 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","25819"
"1","M 25-29 YRS R5001 - R10000 exp_score_500_599 xdsgreater_than_801","25838"
"10","M 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_551_600","26090"
"8","M 30-34 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650","26327"
"9","M 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","27082"
"1","F 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_751_800","27230"
"0","M 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","27540"
"0","F 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","27766"
"0","F 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","27871"
"0","M 60-64 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","27930"
"8","M 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_651_700","28223"
"1","M 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","28269"
"7","M 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","28421"
"1","M 30-34 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","28565"
"1","F 30-34 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","28736"
"8","F 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_701_750","29253"
"8","M 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","29255"
"7","F 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","29295"
"0","F 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","29518"
"1","M 25-29 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","29972"
"9","M 35-39 YRS R5001 - R10000 exp_score_500_599 xds_score_601_650","30093"
"1","F 35-39 YRS R0 - R5000 exp_score_0_299 xds_score_0_499","30111"
"7","F 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","30523"
"9","F 40-44 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","31613"
"0","M 55-59 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","31865"
"6","F 25-29 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","31884"
"1","F 35-39 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","31890"
"0","M 60-64 YRS R20001 + expgreater_than_600 xdsgreater_than_801","32006"
"7","F 35-39 YRS R10001 - R20000 expgreater_than_600 xds_score_751_800","32049"
"8","F 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_701_750","32166"
"7","M 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","32419"
"1","F 20-24 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","32560"
"1","F 45-49 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","33803"
"10","M 35-39 YRS R5001 - R10000 expgreater_than_600 xds_score_601_650","33920"
"0","F 50-54 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","34191"
"10","M 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_0_499","34213"
"1","F 25-29 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","34338"
"0","F 55-59 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","34639"
"8","M 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","35191"
"0","F 60-64 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","35540"
"0","F 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","35752"
"0","M 30-34 YRS R0 - R5000 exp_score_0_299 xds_score_0_499","35980"
"0","F 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","36857"
"7","F 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_551_600","37036"
"1","M 25-29 YRS R5001 - R10000 expgreater_than_600 xdsgreater_than_801","37229"
"1","M 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","37292"
"9","M 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","37301"
"8","F 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_551_600","37432"
"0","M 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","37747"
"7","F 45-49 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","38493"
"0","F 50-54 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","38513"
"1","F 30-34 YRS R20001 + expgreater_than_600 xdsgreater_than_801","38657"
"0","F 55-59 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","39335"
"9","F 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_0_499","39544"
"8","M 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","40470"
"0","F 55-59 YRS R20001 + expgreater_than_600 xdsgreater_than_801","40605"
"0","F 50-54 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","40649"
"10","F 25-29 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","40995"
"1","M 30-34 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","41193"
"8","F 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","41250"
"1","F 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","41992"
"9","M 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","42067"
"8","M 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_0_499","43965"
"7","M 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","44779"
"1","M 20-24 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","45588"
"8","M 30-34 YRS R20001 + expgreater_than_600 xdsgreater_than_801","46088"
"8","M 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","46349"
"1","M 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","46454"
"7","F 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","46976"
"7","F 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_0_499","48271"
"1","F 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","48493"
"1","F 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_551_600","49410"
"0","M 35-39 YRS R0 - R5000 exp_score_0_299 xds_score_0_499","50018"
"0","F 20-24 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801","50467"
"8","F 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","51582"
"0","F 50-54 YRS R20001 + expgreater_than_600 xdsgreater_than_801","53878"
"7","F 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","56900"
"0","M 55-59 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","57810"
"9","F 45-49 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","58191"
"6","F 30-34 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","58446"
"1","F 45-49 YRS R20001 + expgreater_than_600 xdsgreater_than_801","58789"
"6","F 40-44 YRS R20001 + expgreater_than_600 xdsgreater_than_801","60137"
"8","F 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","60414"
"10","F 25-29 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","60607"
"9","M 35-39 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","61026"
"1","F 35-39 YRS R20001 + expgreater_than_600 xdsgreater_than_801","61465"
"8","M 40-44 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","61997"
"7","F 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_651_700","63379"
"0","M 55-59 YRS R20001 + expgreater_than_600 xdsgreater_than_801","63758"
"8","M 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","64034"
"1","M 45-49 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","64700"
"0","M 50-54 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","64879"
"9","M 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","67760"
"7","F 40-44 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","69833"
"6","F 40-44 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","71280"
"8","F 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","75699"
"9","F 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_651_700","75928"
"1","M 35-39 YRS R20001 + expgreater_than_600 xdsgreater_than_801","76616"
"9","F 30-34 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","78521"
"0","M 50-54 YRS R20001 + expgreater_than_600 xdsgreater_than_801","78951"
"1","M 40-44 YRS R20001 + expgreater_than_600 xdsgreater_than_801","79044"
"1","M 40-44 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","79290"
"1","F 20-24 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","80977"
"0","F 55-59 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","81045"
"1","M 45-49 YRS R20001 + expgreater_than_600 xdsgreater_than_801","81068"
"9","M 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","82533"
"9","M 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","83417"
"7","F 40-44 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","87827"
"1","F 35-39 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","88658"
"0","F 50-54 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","92126"
"1","F 45-49 YRS R10001 - R20000 expgreater_than_600 xdsgreater_than_801","93090"
"10","F 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","93524"
"9","M 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","99184"
"7","F 40-44 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","99662"
"9","M 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","100512"
"8","M 30-34 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","111160"
"9","M 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","113861"
"7","F 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","123317"
"7","F 30-34 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","123976"
"1","M 25-29 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801","129906"
"9","F 35-39 YRS R0 - R5000 exp_score_500_599 xds_score_601_650","140672"
"10","F 35-39 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","144699"
"9","M 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_0_499","161190"
"10","F 30-34 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","169403"
"8","F 35-39 YRS R0 - R5000 expgreater_than_600 xds_score_601_650","179705"
"1","M 25-29 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","189066"
"9","M 35-39 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","215838"
"1","F 25-29 YRS R0 - R5000 expgreater_than_600 xdsgreater_than_801","242130"
"0","F 25-29 YRS R0 - R5000 exp_score_500_599 xdsgreater_than_801","285673"
